Date,SGD_GDP_Billions,USD_GDP_Billions,Singapore,USA,SG_Interest_Rate,US_Interest_Rate,SP500,STI,ExchangeRate,Daily Exports(millions),Daily Imports(millions),Daily Balance(millions),FOREIGN RESERVES (US$ MILLION),GoldPrice,DXI
2005-09-01,56.11346667,13263.68333,0.44,2.44,2.23,3.62,1221.6,2295.540039,1.6764,57.16666666666666,41.97,15.196666666666664,115249.9,446.5,87.589996
2005-09-02,56.15347778,13265.70069,0.44,2.44,2.23,3.62,1218.0,2300.889893,1.6725,57.16666666666666,41.97,15.196666666666664,115248.90666666666,448.5,86.610001
2005-09-06,56.31352222,13273.77011,0.44,2.44,2.23,3.62,1233.4,2289.370117,1.6758,57.16666666666666,41.97,15.196666666666664,115244.93333333332,448.6,86.639999
2005-09-07,56.35353333,13275.78747,0.44,2.44,2.23,3.62,1236.4,2296.899902,1.6778,57.16666666666666,41.97,15.196666666666664,115243.94,449.0,86.720001
2005-09-08,56.39354444,13277.80482,0.44,2.44,2.23,3.62,1231.7,2297.899902,1.6766,57.16666666666666,41.97,15.196666666666664,115242.94666666668,450.7,86.970001
2005-09-09,56.43355556,13279.82218,0.44,2.44,2.23,3.62,1241.5,2301.280029,1.6739,57.16666666666666,41.97,15.196666666666664,115241.95333333332,453.0,87.080002
2005-09-12,56.55358889,13285.87424,0.44,2.44,2.23,3.62,1240.6,2325.110107,1.678,57.16666666666666,41.97,15.196666666666664,115238.97333333331,453.7,86.839996
2005-09-13,56.5936,13287.8916,0.44,2.44,2.23,3.62,1231.2,2310.350098,1.6805,57.16666666666666,41.97,15.196666666666664,115237.98,450.0,87.650002
2005-09-14,56.63361111,13289.90896,0.44,2.44,2.23,3.62,1227.2,2313.350098,1.6784,57.16666666666666,41.97,15.196666666666664,115236.98666666666,453.7,87.720001
2005-09-15,56.67362222,13291.92631,0.44,2.44,2.23,3.62,1227.7,2317.669922,1.6792,57.16666666666666,41.97,15.196666666666664,115235.99333333332,459.3,87.690002
2005-09-16,56.71363333,13293.94367,0.44,2.44,2.23,3.62,1237.9,2306.379883,1.6816,57.16666666666666,41.97,15.196666666666664,115235.0,463.3,88.029999
2005-09-19,56.83366667,13299.99573,0.44,2.44,2.23,3.62,1231.0,2298.5,1.6827,57.16666666666666,41.97,15.196666666666664,115232.02,470.4,88.519997
2005-09-20,56.87367778,13302.01309,0.44,2.44,2.23,3.62,1221.3,2307.419922,1.6838,57.16666666666666,41.97,15.196666666666664,115231.02666666669,470.0,88.5
2005-09-21,56.91368889,13304.03044,0.44,2.44,2.23,3.62,1210.2,2298.649902,1.6795,57.16666666666666,41.97,15.196666666666664,115230.03333333334,472.6,88.690002
2005-09-22,56.9537,13306.0478,0.44,2.44,2.23,3.62,1214.6,2290.679932,1.6814,57.16666666666666,41.97,15.196666666666664,115229.04,470.3,87.959999
2005-09-23,56.99371111,13308.06516,0.44,2.44,2.23,3.62,1215.3,2293.040039,1.6848,57.16666666666666,41.97,15.196666666666664,115228.04666666668,467.2,88.550003
2005-09-26,57.11374444,13314.11722,0.44,2.44,2.23,3.62,1215.6,2317.580078,1.6877,57.16666666666666,41.97,15.196666666666664,115225.06666666668,469.5,89.379997
2005-09-27,57.15375556,13316.13458,0.44,2.44,2.23,3.62,1215.7,2306.5,1.6929,57.16666666666666,41.97,15.196666666666664,115224.07333333332,466.2,89.110001
2005-09-28,57.19376667,13318.15193,0.44,2.44,2.23,3.62,1216.9,2301.840088,1.6921,57.16666666666666,41.97,15.196666666666664,115223.08,473.1,89.589996
2005-09-29,57.23377778,13320.16929,0.44,2.44,2.23,3.62,1227.7,2299.290039,1.6879,57.16666666666666,41.97,15.196666666666664,115222.08666666668,475.8,89.279999
2005-09-30,57.27378889,13322.18664,0.44,2.44,2.23,3.62,1228.8,2305.139893,1.692,57.16666666666666,41.97,15.196666666666664,115221.09333333334,472.3,89.540001
2005-10-03,57.28108172,13330.11703,0.44,2.44,2.56,3.78,1226.7,2301.48999,1.6951,62.36774193548387,42.34516129032258,20.02258064516129,115178.81612903226,469.3,89.510002
2005-10-04,57.26472258,13333.07355,0.44,2.44,2.56,3.78,1214.5,2323.77002,1.6938,62.36774193548387,42.34516129032258,20.02258064516129,115158.1741935484,469.3,90.199997
2005-10-05,57.24836344,13336.03006,0.44,2.44,2.56,3.78,1196.4,2325.889893,1.6917,62.36774193548387,42.34516129032258,20.02258064516129,115137.53225806452,469.3,90.160004
2005-10-06,57.2320043,13338.98658,0.44,2.44,2.56,3.78,1191.5,2289.469971,1.6818,62.36774193548387,42.34516129032258,20.02258064516129,115116.89032258064,475.0,89.669998
2005-10-07,57.21564516,13341.9431,0.44,2.44,2.56,3.78,1195.9,2305.23999,1.683,62.36774193548387,42.34516129032258,20.02258064516129,115096.24838709678,477.7,88.769997
2005-10-10,57.16656774,13350.81265,0.44,2.44,2.56,3.78,1187.3,2343.389893,1.6843,62.36774193548387,42.34516129032258,20.02258064516129,115034.32258064517,478.0,89.050003
2005-10-11,57.1502086,13353.76916,0.44,2.44,2.56,3.78,1184.9,2355.02002,1.6913,62.36774193548387,42.34516129032258,20.02258064516129,115013.6806451613,479.8,89.550003
2005-10-12,57.13384946,13356.72568,0.44,2.44,2.56,3.78,1177.7,2320.530029,1.6909,62.36774193548387,42.34516129032258,20.02258064516129,114993.03870967742,476.6,89.959999
2005-10-13,57.11749032,13359.68219,0.44,2.44,2.56,3.78,1176.8,2320.699951,1.6902,62.36774193548387,42.34516129032258,20.02258064516129,114972.39677419356,473.8,89.669998
2005-10-14,57.10113118,13362.63871,0.44,2.44,2.56,3.78,1186.6,2303.23999,1.6877,62.36774193548387,42.34516129032258,20.02258064516129,114951.75483870968,471.8,89.830002
2005-10-17,57.05205376,13371.50826,0.44,2.44,2.56,3.78,1190.1,2288.540039,1.6924,62.36774193548387,42.34516129032258,20.02258064516129,114889.82903225809,476.6,89.519997
2005-10-18,57.03569462,13374.46477,0.44,2.44,2.56,3.78,1178.1,2284.159912,1.6957,62.36774193548387,42.34516129032258,20.02258064516129,114869.1870967742,474.6,89.940002
2005-10-19,57.01933548,13377.42129,0.44,2.44,2.56,3.78,1195.8,2218.129883,1.693,62.36774193548387,42.34516129032258,20.02258064516129,114848.54516129033,465.8,90.279999
2005-10-20,57.00297634,13380.37781,0.44,2.44,2.56,3.78,1177.8,2226.879883,1.6928,62.36774193548387,42.34516129032258,20.02258064516129,114827.90322580644,463.2,90.059998
2005-10-21,56.9866172,13383.33432,0.44,2.44,2.56,3.78,1179.6,2239.360107,1.6957,62.36774193548387,42.34516129032258,20.02258064516129,114807.26129032258,469.1,89.769997
2005-10-24,56.93753978,13392.20387,0.44,2.44,2.56,3.78,1199.4,2222.830078,1.6925,62.36774193548387,42.34516129032258,20.02258064516129,114745.33548387096,467.0,90.32
2005-10-25,56.92118065,13395.16039,0.44,2.44,2.56,3.78,1196.5,2226.459961,1.6894,62.36774193548387,42.34516129032258,20.02258064516129,114724.69354838708,474.7,90.110001
2005-10-26,56.90482151,13398.1169,0.44,2.44,2.56,3.78,1191.4,2228.790039,1.6926,62.36774193548387,42.34516129032258,20.02258064516129,114704.05161290322,473.0,89.230003
2005-10-27,56.88846237,13401.07342,0.44,2.44,2.56,3.78,1178.9,2201.899902,1.6882,62.36774193548387,42.34516129032258,20.02258064516129,114683.40967741936,475.6,89.589996
2005-10-28,56.87210323,13404.02994,0.44,2.44,2.56,3.78,1198.4,2192.409912,1.6925,62.36774193548387,42.34516129032258,20.02258064516129,114662.76774193547,474.8,89.080002
2005-10-31,56.82302581,13412.89948,0.44,2.44,2.56,3.78,1207.0,2216.77002,1.6938,62.36774193548387,42.34516129032258,20.02258064516129,114600.84193548388,466.9,89.610001
2005-11-01,56.80666667,13415.856,0.44,2.44,2.9,4.0,1202.8,,1.6953,53.50666666666667,44.06333333333334,9.443333333333332,114580.2,460.6,90.120003
2005-11-02,56.78976222,13418.91107,0.44,2.44,2.9,4.0,1214.8,2255.540039,1.6933,53.50666666666667,44.06333333333334,9.443333333333332,114633.28,464.6,90.0
2005-11-03,56.77285778,13421.96613,0.44,2.44,2.9,4.0,1219.9,,1.6976,53.50666666666667,44.06333333333334,9.443333333333332,114686.36,461.9,89.739998
2005-11-04,56.75595333,13425.0212,0.44,2.44,2.9,4.0,1220.1,2266.52002,1.7016,53.50666666666667,44.06333333333334,9.443333333333332,114739.44,457.9,90.389999
2005-11-07,56.70524,13434.1864,0.44,2.44,2.9,4.0,1222.8,2257.080078,1.7007,53.50666666666667,44.06333333333334,9.443333333333332,114898.68,460.4,91.389999
2005-11-08,56.68833556,13437.24147,0.44,2.44,2.9,4.0,1218.6,2271.98999,1.7018,53.50666666666667,44.06333333333334,9.443333333333332,114951.76,462.3,91.449997
2005-11-09,56.67143111,13440.29653,0.44,2.44,2.9,4.0,1220.7,2270.330078,1.7014,53.50666666666667,44.06333333333334,9.443333333333332,115004.84,467.5,91.5
2005-11-10,56.65452667,13443.3516,0.44,2.44,2.9,4.0,1231.0,2258.25,1.7031,53.50666666666667,44.06333333333334,9.443333333333332,115057.92,467.7,91.519997
2005-11-11,56.63762222,13446.40667,0.44,2.44,2.9,4.0,1234.7,2266.030029,1.7021,53.50666666666667,44.06333333333334,9.443333333333332,115111.0,469.4,92.120003
2005-11-14,56.58690889,13455.57187,0.44,2.44,2.9,4.0,1233.8,2254.149902,1.7054,53.50666666666667,44.06333333333334,9.443333333333332,115270.24,469.1,91.760002
2005-11-15,56.57000444,13458.62693,0.44,2.44,2.9,4.0,1229.0,2240.48999,1.7016,53.50666666666667,44.06333333333334,9.443333333333332,115323.32,469.0,92.150002
2005-11-16,56.5531,13461.682,0.44,2.44,2.9,4.0,1231.2,2254.459961,1.7033,53.50666666666667,44.06333333333334,9.443333333333332,115376.4,479.1,91.959999
2005-11-17,56.53619556,13464.73707,0.44,2.44,2.9,4.0,1242.8,2261.48999,1.6997,53.50666666666667,44.06333333333334,9.443333333333332,115429.48,486.9,92.400002
2005-11-18,56.51929111,13467.79213,0.44,2.44,2.9,4.0,1248.3,2293.199951,1.6993,53.50666666666667,44.06333333333334,9.443333333333332,115482.56,486.2,91.959999
2005-11-21,56.46857778,13476.95733,0.44,2.44,2.9,4.0,1254.8,2282.5,1.6988,53.50666666666667,44.06333333333334,9.443333333333332,115641.8,489.5,91.870003
2005-11-22,56.45167333,13480.0124,0.44,2.44,2.9,4.0,1261.2,2278.040039,1.6979,53.50666666666667,44.06333333333334,9.443333333333332,115694.88,492.9,92.029999
2005-11-23,56.43476889,13483.06747,0.44,2.44,2.9,4.0,1265.6,2296.52002,1.6919,53.50666666666667,44.06333333333334,9.443333333333332,115747.96,492.3,91.489998
2005-11-28,56.35024667,13498.3428,0.44,2.44,2.9,4.0,1257.5,2308.540039,1.6909,53.50666666666667,44.06333333333334,9.443333333333332,116013.36,498.3,92.050003
2005-11-29,56.33334222,13501.39787,0.44,2.44,2.9,4.0,1257.5,2302.879883,1.6926,53.50666666666667,44.06333333333334,9.443333333333332,116066.44,503.5,91.209999
2005-11-30,56.31643778,13504.45293,0.44,2.44,2.9,4.0,1249.5,2300.25,1.6913,53.50666666666667,44.06333333333334,9.443333333333332,116119.52,498.7,91.809998
2005-12-01,56.29953333,13507.508,0.44,2.44,3.78,4.16,1264.7,2310.98999,1.6906,55.2483870967742,45.12903225806452,10.119354838709675,116172.6,506.3,91.540001
2005-12-02,56.28317419,13510.46452,0.44,2.44,3.78,4.16,1265.1,2332.52002,1.6894,55.2483870967742,45.12903225806452,10.119354838709675,116287.86451612903,507.0,91.870003
2005-12-05,56.23409677,13519.33406,0.44,2.44,3.78,4.16,1262.1,2332.610107,1.6863,55.2483870967742,45.12903225806452,10.119354838709675,116633.65806451612,512.6,92.0
2005-12-06,56.21773763,13522.29058,0.44,2.44,3.78,4.16,1263.7,2308.350098,1.6857,55.2483870967742,45.12903225806452,10.119354838709675,116748.92258064516,513.8,91.529999
2005-12-07,56.20137849,13525.2471,0.44,2.44,3.78,4.16,1257.4,2311.810059,1.685,55.2483870967742,45.12903225806452,10.119354838709675,116864.1870967742,517.8,91.419998
2005-12-08,56.18501935,13528.20361,0.44,2.44,3.78,4.16,1255.8,2305.709961,1.684,55.2483870967742,45.12903225806452,10.119354838709675,116979.45161290324,522.7,91.949997
2005-12-09,56.16866022,13531.16013,0.44,2.44,3.78,4.16,1259.4,2321.100098,1.6818,55.2483870967742,45.12903225806452,10.119354838709675,117094.71612903228,530.2,91.290001
2005-12-12,56.1195828,13540.02968,0.44,2.44,3.78,4.16,1260.4,2331.399902,1.6805,55.2483870967742,45.12903225806452,10.119354838709675,117440.50967741937,531.5,91.43
2005-12-13,56.10322366,13542.98619,0.44,2.44,3.78,4.16,1267.4,2323.969971,1.674,55.2483870967742,45.12903225806452,10.119354838709675,117555.7741935484,524.1,90.330002
2005-12-14,56.08686452,13545.94271,0.44,2.44,3.78,4.16,1272.7,2324.379883,1.6705,55.2483870967742,45.12903225806452,10.119354838709675,117671.03870967742,509.5,90.419998
2005-12-15,56.07050538,13548.89923,0.44,2.44,3.78,4.16,1270.9,2325.72998,1.6677,55.2483870967742,45.12903225806452,10.119354838709675,117786.30322580646,506.6,90.019997
2005-12-16,56.05414624,13551.85574,0.44,2.44,3.78,4.16,1267.3,2325.530029,1.6658,55.2483870967742,45.12903225806452,10.119354838709675,117901.56774193548,505.9,90.029999
2005-12-19,56.00506882,13560.72529,0.44,2.44,3.78,4.16,1259.9,2326.550049,1.6623,55.2483870967742,45.12903225806452,10.119354838709675,118247.3612903226,506.1,89.599998
2005-12-20,55.98870968,13563.68181,0.44,2.44,3.78,4.16,1259.6,2328.719971,1.6657,55.2483870967742,45.12903225806452,10.119354838709675,118362.62580645162,497.0,89.900002
2005-12-21,55.97235054,13566.63832,0.44,2.44,3.78,4.16,1262.8,2332.669922,1.6688,55.2483870967742,45.12903225806452,10.119354838709675,118477.89032258064,495.3,90.760002
2005-12-22,55.9559914,13569.59484,0.44,2.44,3.78,4.16,1268.1,2323.659912,1.669,55.2483870967742,45.12903225806452,10.119354838709675,118593.15483870968,505.0,91.019997
2005-12-23,55.93963226,13572.55135,0.44,2.44,3.78,4.16,1268.7,2328.290039,1.6656,55.2483870967742,45.12903225806452,10.119354838709675,118708.41935483873,505.2,90.800003
2005-12-27,55.8741957,13584.37742,0.44,2.44,3.78,4.16,1256.5,2334.939941,1.6681,55.2483870967742,45.12903225806452,10.119354838709675,119169.47741935484,510.1,90.900002
2005-12-28,55.85783656,13587.33394,0.44,2.44,3.78,4.16,1258.2,2337.889893,1.6663,55.2483870967742,45.12903225806452,10.119354838709675,119284.74193548388,516.3,91.07
2005-12-29,55.84147742,13590.29045,0.44,2.44,3.78,4.16,1254.4,2345.379883,1.6648,55.2483870967742,45.12903225806452,10.119354838709675,119400.0064516129,517.5,91.129997
2005-12-30,55.82511828,13593.24697,0.44,2.44,3.78,4.16,1248.3,2347.340088,1.6631,55.2483870967742,45.12903225806452,10.119354838709675,119515.27096774192,519.7,91.080002
2006-01-03,55.82453118,13602.47751,0.58,2.13,3.61,4.29,1268.8,2369.370117,1.6513,52.380645161290325,42.170967741935485,10.209677419354838,119745.45161290324,532.5,90.75
2006-01-04,55.84059677,13604.13626,0.58,2.13,3.61,4.29,1273.5,2384.139893,1.6441,52.380645161290325,42.170967741935485,10.209677419354838,119745.27741935484,535.6,89.730003
2006-01-05,55.85666237,13605.79501,0.58,2.13,3.61,4.29,1273.5,2403.75,1.6467,52.380645161290325,42.170967741935485,10.209677419354838,119745.10322580644,527.8,89.269997
2006-01-06,55.87272796,13607.45376,0.58,2.13,3.61,4.29,1285.5,2420.73999,1.6378,52.380645161290325,42.170967741935485,10.209677419354838,119744.92903225806,541.2,89.349998
2006-01-09,55.92092473,13612.43002,0.58,2.13,3.61,4.29,1290.2,2425.98999,1.6351,52.380645161290325,42.170967741935485,10.209677419354838,119744.4064516129,550.5,88.959999
2006-01-10,55.93699032,13614.08877,0.58,2.13,3.61,4.29,1289.7,2425.98999,1.634,52.380645161290325,42.170967741935485,10.209677419354838,119744.23225806453,545.7,89.339996
2006-01-11,55.95305591,13615.74753,0.58,2.13,3.61,4.29,1294.2,2418.649902,1.6289,52.380645161290325,42.170967741935485,10.209677419354838,119744.05806451612,550.1,89.370003
2006-01-12,55.96912151,13617.40628,0.58,2.13,3.61,4.29,1286.1,2407.379883,1.6267,52.380645161290325,42.170967741935485,10.209677419354838,119743.88387096774,549.3,88.940002
2006-01-13,55.9851871,13619.06503,0.58,2.13,3.61,4.29,1287.6,2405.860107,1.6279,52.380645161290325,42.170967741935485,10.209677419354838,119743.70967741936,557.0,89.470001
2006-01-17,56.04944946,13625.70004,0.58,2.13,3.61,4.29,1282.9,2376.959961,1.6339,52.380645161290325,42.170967741935485,10.209677419354838,119743.0129032258,554.3,89.110001
2006-01-18,56.06551505,13627.3588,0.58,2.13,3.61,4.29,1277.9,2359.300049,1.6299,52.380645161290325,42.170967741935485,10.209677419354838,119742.83870967742,544.5,89.230003
2006-01-19,56.08158065,13629.01755,0.58,2.13,3.61,4.29,1285.0,2378.52002,1.6292,52.380645161290325,42.170967741935485,10.209677419354838,119742.66451612904,559.0,89.309998
2006-01-20,56.09764624,13630.6763,0.58,2.13,3.61,4.29,1261.5,2388.909912,1.6281,52.380645161290325,42.170967741935485,10.209677419354838,119742.49032258063,554.0,89.389999
2006-01-23,56.14584301,13635.65256,0.58,2.13,3.61,4.29,1263.8,2364.969971,1.6217,52.380645161290325,42.170967741935485,10.209677419354838,119741.96774193548,558.7,88.790001
2006-01-24,56.1619086,13637.31131,0.58,2.13,3.61,4.29,1266.9,2368.320068,1.6223,52.380645161290325,42.170967741935485,10.209677419354838,119741.7935483871,558.1,87.940002
2006-01-25,56.17797419,13638.97006,0.58,2.13,3.61,4.29,1264.7,2378.639893,1.6237,52.380645161290325,42.170967741935485,10.209677419354838,119741.61935483872,562.5,88.239998
2006-01-26,56.19403978,13640.62882,0.58,2.13,3.61,4.29,1273.8,2388.219971,1.6265,52.380645161290325,42.170967741935485,10.209677419354838,119741.44516129032,559.9,88.419998
2006-01-27,56.21010538,13642.28757,0.58,2.13,3.61,4.29,1283.7,2412.080078,1.6279,52.380645161290325,42.170967741935485,10.209677419354838,119741.27096774192,563.7,88.599998
2006-01-30,56.25830215,13647.26383,0.58,2.13,3.61,4.29,1285.2,2412.080078,1.6284,52.380645161290325,42.170967741935485,10.209677419354838,119740.74838709676,570.6,89.269997
2006-01-31,56.27436774,13648.92258,0.58,2.13,3.61,4.29,1280.1,2412.080078,1.622,52.380645161290325,42.170967741935485,10.209677419354838,119740.57419354838,575.5,89.43
2006-02-01,56.29043333,13650.58133,0.58,2.13,3.3,4.49,1282.5,2431.73999,1.63,60.621428571428574,44.25,16.37142857142857,119740.4,574.0,88.959999
2006-02-02,56.30822024,13652.41781,0.58,2.13,3.3,4.49,1270.8,2441.389893,1.6338,60.621428571428574,44.25,16.37142857142857,119812.74285714285,576.8,89.489998
2006-02-03,56.32600714,13654.25429,0.58,2.13,3.3,4.49,1264.0,2431.719971,1.6343,60.621428571428574,44.25,16.37142857142857,119885.08571428571,571.6,89.470001
2006-02-06,56.37936786,13659.76371,0.58,2.13,3.3,4.49,1265.0,2441.080078,1.63,60.621428571428574,44.25,16.37142857142857,120102.11428571428,574.3,89.860001
2006-02-07,56.39715476,13661.60019,0.58,2.13,3.3,4.49,1254.8,2448.72998,1.6284,60.621428571428574,44.25,16.37142857142857,120174.45714285714,554.8,90.339996
2006-02-08,56.41494167,13663.43667,0.58,2.13,3.3,4.49,1265.7,2428.25,1.6318,60.621428571428574,44.25,16.37142857142857,120246.8,553.8,90.089996
2006-02-09,56.43272857,13665.27314,0.58,2.13,3.3,4.49,1263.8,2431.620117,1.6305,60.621428571428574,44.25,16.37142857142857,120319.14285714286,568.1,90.300003
2006-02-10,56.45051548,13667.10962,0.58,2.13,3.3,4.49,1267.0,2423.590088,1.6265,60.621428571428574,44.25,16.37142857142857,120391.4857142857,553.5,90.150002
2006-02-13,56.50387619,13672.61905,0.58,2.13,3.3,4.49,1262.9,2429.5,1.6292,60.621428571428574,44.25,16.37142857142857,120608.51428571428,542.1,90.550003
2006-02-14,56.5216631,13674.45552,0.58,2.13,3.3,4.49,1275.5,2440.97998,1.6271,60.621428571428574,44.25,16.37142857142857,120680.85714285714,548.9,90.519997
2006-02-15,56.53945,13676.292,0.58,2.13,3.3,4.49,1280.0,2424.169922,1.6291,60.621428571428574,44.25,16.37142857142857,120753.2,542.7,90.559998
2006-02-16,56.5572369,13678.12848,0.58,2.13,3.3,4.49,1289.4,2434.659912,1.6355,60.621428571428574,44.25,16.37142857142857,120825.54285714283,548.8,90.739998
2006-02-17,56.57502381,13679.96495,0.58,2.13,3.3,4.49,1287.2,2431.340088,1.6332,60.621428571428574,44.25,16.37142857142857,120897.88571428572,554.6,90.610001
2006-02-21,56.64617143,13687.31086,0.58,2.13,3.3,4.49,1283.0,2443.560059,1.6296,60.621428571428574,44.25,16.37142857142857,121187.25714285714,556.6,90.449997
2006-02-22,56.66395833,13689.14733,0.58,2.13,3.3,4.49,1292.7,2427.889893,1.6318,60.621428571428574,44.25,16.37142857142857,121259.6,556.6,90.57
2006-02-23,56.68174524,13690.98381,0.58,2.13,3.3,4.49,1287.8,2435.580078,1.625,60.621428571428574,44.25,16.37142857142857,121331.94285714286,550.9,90.559998
2006-02-24,56.69953214,13692.82029,0.58,2.13,3.3,4.49,1289.4,2453.669922,1.6229,60.621428571428574,44.25,16.37142857142857,121404.28571428572,561.2,90.379997
2006-02-27,56.75289286,13698.32971,0.58,2.13,3.3,4.49,1294.1,2477.370117,1.6225,60.621428571428574,44.25,16.37142857142857,121621.31428571428,557.0,90.860001
2006-02-28,56.77067976,13700.16619,0.58,2.13,3.3,4.49,1280.7,2481.959961,1.622,60.621428571428574,44.25,16.37142857142857,121693.65714285716,563.9,90.669998
2006-03-01,56.78846667,13702.00267,0.58,2.13,3.21,4.59,1291.2,2482.669922,1.618,65.2,48.751612903225805,16.448387096774194,121766.0,565.8,90.080002
2006-03-02,56.80453226,13703.66142,0.58,2.13,3.21,4.59,1289.1,2480.300049,1.6139,65.2,48.751612903225805,16.448387096774194,121947.65161290322,570.4,90.220001
2006-03-03,56.82059785,13705.32017,0.58,2.13,3.21,4.59,1287.2,2493.429932,1.6205,65.2,48.751612903225805,16.448387096774194,122129.30322580643,568.0,89.550003
2006-03-06,56.86879462,13710.29643,0.58,2.13,3.21,4.59,1278.3,2512.879883,1.6282,65.2,48.751612903225805,16.448387096774194,122674.25806451612,556.8,89.360001
2006-03-07,56.88486022,13711.95518,0.58,2.13,3.21,4.59,1275.9,2489.149902,1.6319,65.2,48.751612903225805,16.448387096774194,122855.90967741936,554.5,89.910004
2006-03-08,56.90092581,13713.61394,0.58,2.13,3.21,4.59,1278.5,2502.600098,1.632,65.2,48.751612903225805,16.448387096774194,123037.56129032258,544.3,90.709999
2006-03-09,56.9169914,13715.27269,0.58,2.13,3.21,4.59,1272.2,2504.25,1.63,65.2,48.751612903225805,16.448387096774194,123219.2129032258,547.0,90.599998
2006-03-10,56.93305699,13716.93144,0.58,2.13,3.21,4.59,1281.6,2496.72998,1.6279,65.2,48.751612903225805,16.448387096774194,123400.86451612903,541.3,90.779999
2006-03-13,56.98125376,13721.9077,0.58,2.13,3.21,4.59,1284.1,2512.139893,1.6253,65.2,48.751612903225805,16.448387096774194,123945.8193548387,547.5,90.830002
2006-03-14,56.99731935,13723.56645,0.58,2.13,3.21,4.59,1297.5,2506.699951,1.6222,65.2,48.751612903225805,16.448387096774194,124127.47096774192,553.0,90.480003
2006-03-15,57.01338495,13725.2252,0.58,2.13,3.21,4.59,1303.0,2498.02002,1.6183,65.2,48.751612903225805,16.448387096774194,124309.12258064515,554.4,90.040001
2006-03-16,57.02945054,13726.88396,0.58,2.13,3.21,4.59,1305.3,2498.929932,1.6179,65.2,48.751612903225805,16.448387096774194,124490.77419354838,555.4,89.739998
2006-03-17,57.04551613,13728.54271,0.58,2.13,3.21,4.59,1307.2,2494.409912,1.6162,65.2,48.751612903225805,16.448387096774194,124672.42580645162,555.1,89.110001
2006-03-20,57.0937129,13733.51897,0.58,2.13,3.21,4.59,1305.1,2512.600098,1.614,65.2,48.751612903225805,16.448387096774194,125217.38064516128,556.1,89.07
2006-03-21,57.10977849,13735.17772,0.58,2.13,3.21,4.59,1297.2,2497.169922,1.6174,65.2,48.751612903225805,16.448387096774194,125399.03225806452,553.2,89.169998
2006-03-22,57.12584409,13736.83647,0.58,2.13,3.21,4.59,1305.0,2489.27002,1.6165,65.2,48.751612903225805,16.448387096774194,125580.68387096774,551.7,89.599998
2006-03-23,57.14190968,13738.49523,0.58,2.13,3.21,4.59,1301.7,2491.639893,1.6203,65.2,48.751612903225805,16.448387096774194,125762.33548387096,550.8,89.769997
2006-03-24,57.15797527,13740.15398,0.58,2.13,3.21,4.59,1303.0,2497.310059,1.6204,65.2,48.751612903225805,16.448387096774194,125943.9870967742,560.5,90.43
2006-03-27,57.20617204,13745.13024,0.58,2.13,3.21,4.59,1301.6,2504.22998,1.6189,65.2,48.751612903225805,16.448387096774194,126488.94193548388,567.4,90.050003
2006-03-28,57.22223763,13746.78899,0.58,2.13,3.21,4.59,1293.2,2513.570068,1.6227,65.2,48.751612903225805,16.448387096774194,126670.5935483871,567.0,90.029999
2006-03-29,57.23830323,13748.44774,0.58,2.13,3.21,4.59,1302.9,2520.75,1.6218,65.2,48.751612903225805,16.448387096774194,126852.24516129032,573.3,90.230003
2006-03-30,57.25436882,13750.10649,0.58,2.13,3.21,4.59,1300.2,2521.040039,1.6185,65.2,48.751612903225805,16.448387096774194,127033.89677419356,591.8,90.209999
2006-03-31,57.27043441,13751.76525,0.58,2.13,3.21,4.59,1294.8,2533.399902,1.6159,65.2,48.751612903225805,16.448387096774194,127215.54838709676,586.7,89.300003
2006-04-03,57.34020889,13756.01876,0.58,2.13,3.24,4.79,1297.8,2548.679932,1.6157,66.92,49.03333333333333,17.886666666666667,127463.96666666666,594.3,89.739998
2006-04-04,57.36706333,13757.31613,0.58,2.13,3.24,4.79,1305.9,2532.590088,1.6092,66.92,49.03333333333333,17.886666666666667,127497.35,590.6,89.660004
2006-04-05,57.39391778,13758.61351,0.58,2.13,3.24,4.79,1311.6,2544.889893,1.6069,66.92,49.03333333333333,17.886666666666667,127530.73333333334,592.5,88.879997
2006-04-06,57.42077222,13759.91089,0.58,2.13,3.24,4.79,1309.0,2542.639893,1.6066,66.92,49.03333333333333,17.886666666666667,127564.11666666668,599.7,88.739998
2006-04-07,57.44762667,13761.20827,0.58,2.13,3.24,4.79,1295.5,2552.050049,1.6073,66.92,49.03333333333333,17.886666666666667,127597.5,592.7,89.050003
2006-04-10,57.52819,13765.1004,0.58,2.13,3.24,4.79,1296.6,2545.919922,1.6082,66.92,49.03333333333333,17.886666666666667,127697.65,601.8,89.599998
2006-04-11,57.55504444,13766.39778,0.58,2.13,3.24,4.79,1286.6,2554.659912,1.6132,66.92,49.03333333333333,17.886666666666667,127731.03333333333,599.4,89.639999
2006-04-12,57.58189889,13767.69516,0.58,2.13,3.24,4.79,1288.1,2546.25,1.6122,66.92,49.03333333333333,17.886666666666667,127764.41666666666,601.3,89.360001
2006-04-13,57.60875333,13768.99253,0.58,2.13,3.24,4.79,1289.1,2544.379883,1.6096,66.92,49.03333333333333,17.886666666666667,127797.8,600.1,89.57
2006-04-17,57.71617111,13774.18204,0.58,2.13,3.24,4.79,1285.3,2550.340088,1.6018,66.92,49.03333333333333,17.886666666666667,127931.33333333331,618.8,88.760002
